"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_840","40_44","FEMALE","FRA","1544400","1531400","1518600","1510500","1499000","1439100","1319800","1187700","1063600","962800","993000","1158600","1341300","1502600","1629500","1677100","1662400","1655000","1652700","1651800","1660600","1658300","1661400","1646400","1638200","1609200","1580000","1544000","1520700","1494400","1458600","1408000","1411000","1422700","1437700","1479900","1554000","1774100","1901200","2026000","2152100","2164800","2166500","2153300","2145900","2134400","2141100","2141700","2144500","2143438","2150071","2157396","2169066","2185146.5","2207563.5","2218988","2233440","2235817","2227338","2209437","2196984","2199323","2212995","2228357.5","2224618","",""
"HFAMDB_840","40_44","FEMALE","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206900","196600","165600","153746","132300","119200","117400","127100","143400","148600","155100","160600","151300","149150","159100","161000","163850","168050","172500","176850","178350","179200","180500","180050","178750","174200","166550","160000","156450","155500","156100","156800","156900","129900","124600",""
"HFAMDB_840","40_44","FEMALE","DEU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2391300","2540400","2656900","2739800","2790900","2820000","2851300","2891700","2936300","2997000","3079361","3173428","3266784","3359796","3441124","3489322","3508400","3505083","3469624","3396334","3297831","3178899","3036418","2812768","2650798","2522208",""
"HFAMDB_840","40_44","FEMALE","GRC","249700","255100","259800","262600","263000","262200","260200","258000","256200","255200","255400","237100","239100","244400","254800","263400","277500","298600","317700","331900","337700","341600","338400","338100","337000","338200","341300","342900","342900","341900","340600","332000","317700","303000","293400","293400","301900","308000","316100","325500","331600","337586","343917","349812","355581","361271","367250","373451","379376","384942","390427","393464","395250","397340","398875","398359","402097","412907","423853","432046","437483","437931","428566","422518","416887","412781",""
"HFAMDB_840","40_44","FEMALE","HUN","365100","373700","380100","385100","387700","376900","356000","306700","266500","243300","252400","285500","326900","368200","389800","392100","391200","386000","380700","379900","377200","372700","369300","366500","361900","355800","350000","345800","342400","340400","340200","342300","345400","348900","353900","355400","352100","353200","359500","365900","369259","384566","393995","400772","413742","426335","432479","431552","420596","391401","365428","352104","334294","322061","313730","307315","304280","309001","319472","330329","340719","349507","357708.5","358709.5","365600.5","381637","397779"
"HFAMDB_840","40_44","FEMALE","ISL","4000","4100","4200","4300","4400","4500","4500","4500","4600","4600","4700","4800","5000","5100","5200","5200","5300","5300","5400","5400","5600","5700","5700","5700","5700","5600","5500","5400","5400","5300","5300","5300","5400","5700","6100","6400","6700","7000","7300","7600","7900","8200","8500","8700","8900","9100","9300","9560","9791","10074","10262","10436","10547","10639","10812","10892","11006","11102","11086","10810","10447","10164.5","10112.5","10316","10455","10583","10792"
"HFAMDB_840","40_44","FEMALE","IRL","85500","86300","87300","88400","89300","90000","90700","89700","88100","87300","86300","85500","84800","84400","83800","83200","82400","81100","79700","78300","77200","76300","75700","75200","75000","74600","77500","77500","77500","77600","79000","80600","83400","86200","89200","91600","93800","99500","103500","107900","110300","111800","113600","115500","116500","118600","120400","124035","126253","128231","130823","134622","136683","139890","142880","146090","149891","152249","154470","155041","155041","163407","167131","171142","","",""
"HFAMDB_840","40_44","FEMALE","ISR","","","","","","","","","","","","","","","","","","","","","72300","71700","72400","74300","75000","85800","86700","87700","87800","88400","88700","87400","86000","87700","90300","94500","102700","114400","125600","134400","145200","160300","167700","172300","177600","181900","185700","186700","187700","190000","193058","195176","196542","197202","197389.5","197443.5","198229","199872","202570","213779","219978","228180","236767.4587","245688.8753","253690.8833","261557.7033",""
"HFAMDB_840","40_44","FEMALE","ITA","1711000","1697100","1742400","1775600","1793900","1793500","1746100","1628700","1470000","1339100","1313000","1393400","1536900","1711300","1862200","1917400","1904400","1894400","1885400","1876700","1880600","1889700","1885000","1883000","1869600","1855700","1843800","1850400","1867600","1899600","1937000","1945700","1904800","1874000","1823200","1758200","1752900","1814100","1879900","1943600","2004600","2001000","1984476","1943679","1896331","1888652","1885588","1903670","1925326","1949751","1974253","2008798","2082255.5","2155254","2226244","2295823","2376235.5","2426476","2463284","2475576","2472035","2415431","2404965","2423476","2434170","2412863",""
"HFAMDB_840","40_44","FEMALE","KAZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","532300","502200","411600","378167","316200","283600","288500","325800","386600","451800","498600","526300","547200","565500","547100","533300","533000","530000","542700","556741","569503","586502","591093","588387","579400","567607","554576","543292","539114","550835","555681","563729","572072","579401","585350",""
"HFAMDB_840","40_44","FEMALE","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100100","95000","78500","71533","59800","53300","54500","62300","75200","89500","100600","106800","109800","112300","115800","120700","126300","132900","143100","151022","158046","163506","166910","168090","167530","165753","163425","162192","163764","164500","165761","167661","168826","169230","170409",""
"HFAMDB_840","40_44","FEMALE","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100700","101500","100300","96800","92000","86900","82200","79600","80300","83400","86900","89700","90800","89900","88300","87700","88200","88900","90500","92200","91189","91462","91305","90155","87836","84544","81162","78412","76060","74031","72887","72550","72113","71335","70450","69458",""
"HFAMDB_840","40_44","FEMALE","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122700","122100","119100","117877","115800","113900","110400","109100","112725","116326","118443","120808","121190","119938","119189","119634","121334","125264","130081","134789","139120","141559","141125","137894","132931","127392","122789","119735","117507","115007","112819","110970","108432","105582","102361","98134"
"HFAMDB_840","40_44","FEMALE","LUX","","","","","","","","","","","9400","","","11100","","11500","11900","12100","12100","12200","12500","12600","12500","12300","12100","11800","11600","11400","11400","11600","11800","11700","11800","11800","11800","11600","11600","12100","12400","12800","13300","13600","13900","14200","14600","15000","15600","16000","16333","16656","17002","17578","17880","18310","18853","19321","19719","20125","20473","20677","20867","21072","21175","21198","21233","21422",""
"HFAMDB_840","40_44","FEMALE","MLT","","","","","","7700","7700","8300","8100","8200","8400","8900","9200","9300","9400","9500","9500","9700","9700","9900","9800","10200","9700","9400","9400","9400","9400","9900","9700","10000","9900","9700","8800","9100","9900","11000","12300","13100","14400","14900","15000","14900","14600","14200","14000","13900","13900","13900","14100","14300","14684","14958","14876","14670","14346","13853","13326","12883","12578","12385","12245","12321","12540","12775","13144","13639",""
"HFAMDB_840","40_44","FEMALE","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16591","15898","15960","16474","17507","19108","20014","20668","21341","21666","21761","22062","22402","","","22370","22370","22370","22329","22284","22060","21772","21565","21204","20879","","","","","","",""
"HFAMDB_840","40_44","FEMALE","NLD","332400","334400","335800","338000","340400","341800","342900","342800","339900","336000","340400","351800","361500","372800","384500","387900","384600","382000","379400","377100","377600","379600","381900","382500","381400","380300","379100","378400","380800","387300","395400","402600","409300","418900","431900","443300","470200","513000","544600","564500","582100","583000","569600","563200","562300","565200","571200","577800","585100","594600","604750","615027","625133","633960","641579","646736","647311","644435","641278","640438","641645","641163","636713","624742","624742","576205","550928"
"HFAMDB_840","40_44","FEMALE","NOR","116900","118100","119600","121100","122200","123200","123700","124400","125200","125100","126600","129800","130700","130700","130800","128100","123500","119800","115700","112100","109400","107100","105000","101200","100100","97700","95800","94800","95500","97700","100300","102600","105400","109600","115500","123000","132900","142800","149200","152200","152700","150600","147900","147500","148300","149600","151800","153900","155000","155988","156620","156633","156982","158084","159893","162512","165579","168953","172617","176162.5","178783","180793","182504","182699.5","181720.5","180348",""
"HFAMDB_840","40_44","FEMALE","POL","943100","955000","962500","968300","967200","938700","882400","812800","733900","691600","703100","754500","831300","930400","1013900","1079000","1125800","1149700","1143100","1153600","1154000","1161300","1168300","1163900","1141600","1116200","1110600","1096400","1084600","1073100","1064000","1038500","1004700","971600","942000","919700","940400","1015200","1115600","1226100","1341300","1435500","1495600","1539100","1572000","1598800","1616400","1625600","1628100","1617700","1564242","1513190","1449550","1381292","1319472","1266802","1226547","1198048","1176880","1163615","1153955","1165030","1187727","1220021","1257451","1302241",""
"HFAMDB_840","40_44","FEMALE","PRT","275600","276700","281900","285100","287300","286900","287500","282900","273000","266700","259700","263000","271700","279200","297300","294300","299000","298800","301200","293800","290300","284700","288300","286100","295900","313300","322800","325000","326400","327800","305200","296300","290300","287500","287000","291486","299048","306833","315674","323591","328425","332441","336552","337910","338745","342129","345205","348245","353161","358779","364629","371905","379240","385089","391136","396124","398348","399277","399128","397700","396859","398181","401325","405586","411169","",""
