"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_828","60_74","FEMALE","NOR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.29","0","0.39","0","0","0","0.55","0.76","0","0","0","0","0.46","0.73","0.44","1.1","0","0","0.38","0.31","0","0","0.65","0.64","0.88","0.29","0","0.27","0","0.29",""
"HFAMDB_828","60_74","FEMALE","POL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09","2.76","2.19","2.63","2.89","2.4","2.6","2","2.17","2.46","2.21","1.82","1.48","2.34","1.82","1.93","1.29","","","1.04","1.78","1.49","1.38","1.79","1.5","1.52","1.2","1.71","1.5","1.47","1.55","1.73","1.69","1.12","1.78","1.59",""
"HFAMDB_828","60_74","FEMALE","PRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.42","0.25","0.47","0.16","0","0.15","0.55","0.14","0.83","0.4","0.54","0.41","1.4","0.59","2.35","2.05","2.04","2.38","2.31","2.44","1.26","0.11","1.01","1.32832632","","","1.13","0.86","1.16","1.3","0.93","1.21","1.03","1.42","",""
"HFAMDB_828","60_74","FEMALE","MDA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.82","0.38","0.81","0.35","1.1","0","0.48","0","0.38","0.48","0.48","0.38","0","0","0","0","0","0","0","0.4","0.93","0","0","0.43","0.7","0.81"
"HFAMDB_828","60_74","FEMALE","ROU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.85","1.04","1.11","0.82","0.2","0.89","0.18","0.16","0.33","1.08","0.36","0.32","0.26","0.42","0.25","0.23","0.29","0.23","0.06","0.05","0.28","0.22","0.38","0.15","0.23","0.71","0.29","0.4","0.63","0.76","0.74","0.43","0.43","0.35","0.87","1.01","1.22"
"HFAMDB_828","60_74","FEMALE","RUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35","0.36","0.5","0.51","0.6","0.55","0.68","1.02","1.05","1.1","1.14","1.12","1.12","1.3","1.15","","",""
"HFAMDB_828","60_74","FEMALE","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","0","","","","","","","","","","",""
"HFAMDB_828","60_74","FEMALE","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.12","0.77","0.5","0.17","0.31","0.84","0.59","1.06","2.12","0.62","1.36","1.74","1.01","0.67","0.8","1","0.56","1.55",""
"HFAMDB_828","60_74","FEMALE","SVK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.34","0.35","0.35","0.52","0.52","0.92","0.6","1.07","0.55","1.11","1.42","0.57","0.28","0.49","","0.93","0.94","0.44","",""
"HFAMDB_828","60_74","FEMALE","SVN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.73","0","0","0","0.7","1.24","0","0","0.53","0.6","0","0.51","0","0.5","0.99","0.64","0","0.98","0.64","0","0.51","1.27","0","0","0.5","0.5","0.59","0.58",""
"HFAMDB_828","60_74","FEMALE","ESP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.61","0.39","0.49","0.25","0.25","0.24","0.19","0.53","0.29","0.54","0.81","0.77","1.28","1.54","2.83","4.35","4.55","5.08","5.96","5.38","5.45","5.45","5.4","6.47","5.54","4.77","4.45","3.8","4.22","4.47","3.61","3.41","3.4","3","2.61","2.25",""
"HFAMDB_828","60_74","FEMALE","SWE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.32","0.28","0","0","0.19","0.15","0.22","0.9","0.94","0.55","0.36","0.65","0.7","0.44","0.38","0.82","0.93","0.62","1.49","0.87","1.26","0.95","1.06","0.78","0.85","0.89","1.16","1.73","2",""
"HFAMDB_828","60_74","FEMALE","CHE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.16","0.44","0.49","0.76","2.23","1.14","0.58","0","0.75","0.52","0.39","0.5","0.53","0.53","0.79","0.46","0.48","0","0.14","","",""
"HFAMDB_828","60_74","FEMALE","TJK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26636427","12.0469264","2.89138158","2.87456975","5.29789929","7.2651129","9.19360258","3.53158679","3.44409854","4.74093324","2.62147023","5.21570875","6.70407961","","","","","","","","","","",""
"HFAMDB_828","60_74","FEMALE","MKD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.85","1.67","0.88","0","0","0","0","0","0","0.9","1.67","0","1.47","0","","0","0","","",""
"HFAMDB_828","60_74","FEMALE","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.84","4.57","4.92","4.67","4.49","3.87","3.83",""
"HFAMDB_828","60_74","FEMALE","TKM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.66","3.43","4.87","2.72212544","0.78227062","1.83186418","1.66389465","3.16139854","2.61","5.74","0.72","1.42","2.5","1.5","0.75","0.74","0.79","2.9","2.59","7.19","5.53","0.69","0.68","","",""
"HFAMDB_828","60_74","FEMALE","UKR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44663129","0.17742473","0.17676682","0.21307745","0.19332493","0.1230019","0.07299477","0.07477427","0.12008973","0.08586582","0.16141757","0.04047817","0.09559567","0.2399991","0.21","0.35","0.37","0.39","0.24","0.31","0.54","0.47","","0.85","0.85",""
"HFAMDB_828","60_74","FEMALE","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21","0.22","0.18","0.2","0.29","0.26","0.04","0.19","0.25","0.26","0.33","0.31","0.2","0.31","0.35","0.12","0.47","0.49","0.42","0.76","0.78","","0.57","0.52","0.53","0.66","0.64","0.8","0.45","0.52","0.58","0.51","0.79","0.8","0.61","0.61","0.65",""
"HFAMDB_828","60_74","FEMALE","UZB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.71831287","2.96082659","5.21652306","2.96159105","3.44566277","2.40469707","2.59437427","3.90058009","1.65019984","2.05199575","3.12033286","4.24986916","3.01018912","2.09","3.79","","","","4.54","2.08","1.46","2.78","1.99","2.28","",""
"HFAMDB_828","60_74","MALE","ALB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","5.67","4.53","","","4.07","3.26","5.5","5.23","0","0","0.91","1.73","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"HFAMDB_828","60_74","MALE","ARM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.61592435","0","0","1.03421172","0.83355561","0","0","1.32918627","0","0","0.55939675","","","1.25","","0","1.44","","","4.49","3.74","6.01","17.06","12.06"
"HFAMDB_828","60_74","MALE","AUT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.99","0.2","0.2","0.2","0.2","0.42","0","0","0","0.47","0.77","0.28","0.91","0.22","0.21","0.2","0.45","0.8","1.5","2.8","2.35","1.3","6.94","8.35","7.65","8.78","5.47","4.82","6.73","7.37","6.66","5.67","6.61","6.42","5.48","6.3","3.59"
"HFAMDB_828","60_74","MALE","AZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.75219151","1.74261309","1.57705777","1.24846685","1.19431506","0.36023262","0.6684492","0","1.494416","1.06234182","0.38","1.07","3.25","5.95","","","0","","","","","","","","",""
"HFAMDB_828","60_74","MALE","BLR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48904538","0.46002558","0.17062517","0.35114336","0.16628504","0.38327839","0.16281527","0.18370979","0.17531403","0.16667","0.18119251","1.25","1.13","0.24573551","0.27448939","","0.39","0.48","0.18","0","0","","0","0.18","",""
"HFAMDB_828","60_74","MALE","BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.56","1.04","0.22","0.72","0.52","1.36","0.67","1.03","0.31","1.82","0.88","0.83","1.69","3.3","3.75","2.65","4.51","3.32","2.06","4.86","3.72","5.22","3.29","4.32","2.88","3.89","2.4","3.63","2.06","1.9","1.77","1.79","1.74","2.73","1.16","0.77","1.07",""
"HFAMDB_828","60_74","MALE","BIH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26","1.56","0","0.84","0.52","1.69","1.11","","","","","","","","","","","","","","","","","","","","2.61","","","4.77","",""
"HFAMDB_828","60_74","MALE","BGR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.18","3.51","1.79","1.33","1.74","2.01","2.42","0.92","1.39","2.25","1.45","1.56","1.62","0.48","1.12","1.3","1.93","0.48","1.93","1.21","1.32","2.83","0.64","1.35","1.6","2.32","1.67","1.33","2.22","1.64","1.47","0.7","0.17","0.34","1.2","",""
"HFAMDB_828","60_74","MALE","HRV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.42","0","0","0","0","0.71","0.39","0","0","0","1.02","0","0.4","0.33","1","0.6","0.94","0.89","3.06","2.15","1.69","3.63","2.15","2.3","3.88","1.92","1.01","2.98","3.51","4.32","6.22"
"HFAMDB_828","60_74","MALE","CYP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4.67","2.26","2.21","0","1.95","0","0","3.75","3.55","1.82","1.59","5.01"
"HFAMDB_828","60_74","MALE","CZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.44","1.88","1.67","1.68","1.81","1.29","1.49","1.19","1.44","0.48","0.66","0.2","0.31","0.37","0","0.85","0.33","0.84","0.85","0.15","0.66","0.59","1.64","0.28","0.97","5.16","5.2","0.46","0.46","0.46","0.47"
"HFAMDB_828","60_74","MALE","DNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31","0.36","0.63","0.67","0.34","0.66","0.64","0.32","0.62","0.58","0.85","0.28","0.75","0.23","0.92","0.69","0.22","0.41","0.66","1.83","1.69","0.19",""
"HFAMDB_828","60_74","MALE","EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1.1250315","0","0","0","0","0","0","0","0","1.18","0","0","2.31","0","0","1.13","0","0","2.44","0","1.05","0","1.18","1.18","1.21",""
"HFAMDB_828","60_74","MALE","FIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.37","0","0.36","0","0","0.74","0","0","1.05","0","0","0","0.32","0.97","0.32","0","0","0.3","0","0.55","0.26","0","0","0.45","0.45","0.22","0.45","",""
"HFAMDB_828","60_74","MALE","FRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.47","1.73","1.64","1.16","1.69","1.61","1.29","1.47","1.45","0.97","1.26","1.18","1.21","0.98","1.69","2.04","2.27","1.87","1.58","0.92","1.07","5.06","4.07","3.89","3.19","2.91","3.31","2.28","2.34","2.77","1.51","1.74","1.77","2.32","1.63","1.48","",""
"HFAMDB_828","60_74","MALE","GEO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.46040516","","0.45787546","0.80098425","0","0","0","0","0","0.38","","","0.52","0.6","0","1","","1.3","0.44","6.01","9.98","13.47","14.81","16.61",""
"HFAMDB_828","60_74","MALE","DEU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.21","1.33","1.47","1.22","1.11","1.25","1.72","1.46","3.55","3.97","3.79","3.31","3.71","3.27","3","2.33","2.21","2.12","2.32","1.95","1.97","2.12","2.15","2.09","2.11","2.48",""
"HFAMDB_828","60_74","MALE","GRC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.54","0.48","0.21","0.66","0.62","0","0.66","0.34","0.34","0.16","0","0.16","0","0","0","0.55","2.26","1.96","1.56","2.89","1.29","1.42","1.65","1.88","1.92","2.88","1.93","2.02","1.72","2.45","1.62","1.62","1.65","2.4","","3.1","1.92",""
"HFAMDB_828","60_74","MALE","HUN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.92","2.41","2.38","1.61","1.24","2.03","0.82","1.19","2.06","0.16","1.46","0.74","0.47","0.16","0.16","0.45","0.15","0.18","0.31","0.48","0.48","0.16","0.66","0","0.67","0","0.15","0","0","0","0.8","1.09","0.76","4.17","4.66","4.77","4.37","4.83"
"HFAMDB_828","60_74","MALE","ISL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","4.64","0",""
"HFAMDB_828","60_74","MALE","IRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.16","1.15","1.55","0.53","0.5","0","0.99","0","0","0","0","0","1.18","0","1.87","0.61","0.5","0","0.5","0.59","0","1.11","0.98","0","0.52","0.49","0.96","0.46","0.43","0.43","0.83","1.22471584","0.4","0","1.81","","",""
"HFAMDB_828","60_74","MALE","ISR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55","0","0","0.49","0.6","1.75","1.23","1.59","1.18","0.56","1.61","2.88","0.48","2.85","7.54","9.64","16.59","7.55","7.95","12.18","8.2","13.77","11.47","8.58","10.17","7.42","13.15","9.49","7.27","5.85","4.17","3.11","6.18","6.07","3.06","4.39","2.4",""
"HFAMDB_828","60_74","MALE","ITA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.08","1.05","1.22","0.95","0.55","0.87","0.91","0.59","0.65","1.08","0.72","0.68","0.77","0.53","0.44","0.82","3.75","3.94","6.38","7.35","7.95","7.8","7.9","9.38","7.34","7.41","7.61","7.56","6.71","8.94","9.23","10.16","8.58","9.42","8.69","7.27","7.65",""
"HFAMDB_828","60_74","MALE","KAZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.65","1.44","0.51","1.45","0.17","2.7","1.38","2.99","3.09","4.28","2.12","2.66","1.62","1.11","0.57","0.7","0.68","0.46","0.63","0.43","0.81","0.96","0.57","0.81","0.71",""
"HFAMDB_828","60_74","MALE","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.30412102","4.17740155","4.82327005","2.02341973","2.74634971","4.58437208","2.24549541","1.50356043","0.72586218","5.07","1.47","1.48","3","2.54","0","1.52","0","2.05","1.84","0","4.57","0.71","2.25","4.39","4.41",""
"HFAMDB_828","60_74","MALE","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.743284","","","0.8114512","0.82272024","","","","","","","0.6890697","0","2.96928412","0","0.69819725","0.92","0","1.4","0","1.4","0","1.36","1.4","1.41","0","0.67","0.68","0","3.93","4.8","2.48","3.15","4.79","4.81","3.12",""
"HFAMDB_828","60_74","MALE","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51116591","0","0","1.17","3.39","1.06","1.56","0.99","1.04","0.5","0.5","1.03","0.96","0.96","0.47","0.97","1.02","1.29","0.63","2.17","3.41","1.19","4.12","0.57","2.3","2.79"
"HFAMDB_828","60_74","MALE","LUX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.39","4.44","4.17","0","0","4.24","0","0","5.56","5.38","0","0","0","0","0","0","4.63","0","3.51","3.78","3.61","0","6.3","0","0","4.03","3.99","0","0","0","0","3.13","0","0","6.04","0","0",""
"HFAMDB_828","60_74","MALE","MLT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","12.2","0","0","5.95","0","0","5.32","5.29","0","5.38","0","0","5.14","0","0","4.57","4.45","0","0","4.04","0","4.24","4.26","0","0","5.8","5.47","0","0","",""
"HFAMDB_828","60_74","MALE","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","2.54","0","0","2.46","0","0","0","","","","","","",""
"HFAMDB_828","60_74","MALE","NLD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43","0.15","0.14","0.14","0.13","0.13","0.13","0.26","0.13","0.13","0.24","0.49","0.12","0.23","0.46","0","0.22","1.61","0.45","1.55","1","1.17","0.99","1.91","1.46","1.32","0.48","1.23","0.91","0.59","0.6","1.01","0.69","1.01","1.3","0.82","1.32","0.53"
